Year;"NCM Code";"NCM Description";Country;State;"Economic Block";Via;URF;"US$ FOB";"Net Weight";Quantity
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Cyprus;"Espírito Santo";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";416;108;107
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Antigua and Barbuda";"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";405;96;81
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Antigua and Barbuda";"Rio de Janeiro";"Central America and Caribbean";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";400;133;80
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;Maranhão;Europe;MARITIMA;"0317903 - IRF SAO LUIS";399;49;49
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";397;66;54
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";397;66;54
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"Santa Catarina";Oceania;MARITIMA;"0917800 - PORTO DE PARANAGUA";395;267;177
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"São Paulo";Oceania;MARITIMA;"0917800 - PORTO DE PARANAGUA";395;96;72
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";387;146;80
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Curaçao;"Santa Catarina";"Central America and Caribbean";MARITIMA;"0927800 - ITAJAI";382;39;331
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"Espírito Santo";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";380;98;96
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";380;93;87
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";380;93;87
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";373;89;89
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Santa Catarina";"Central America and Caribbean";MARITIMA;"0927502 - IRF - IMBITUBA";372;102;166
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"Rio de Janeiro";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";356;110;110
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"São Paulo";Oceania;MARITIMA;"0812051 - SAO SEBASTIAO";346;72;45
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;Maranhão;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0317903 - IRF SAO LUIS";345;67;68
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;Maranhão;"Asia (minus MIDDLE EAST)";MARITIMA;"0317903 - IRF SAO LUIS";345;67;68
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;Bahia;Europe;MARITIMA;"0517800 - ALF - SALVADOR";329;30;29
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Ceará;"Central America and Caribbean";MARITIMA;"0317900 - ALF - FORTALEZA";327;114;115
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";325;118;117
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";325;118;117
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Espírito Santo";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";316;76;79
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Espírito Santo";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";316;76;79
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Barbados;"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";316;61;53
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"São Paulo";Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";315;67;42
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;Paraná;Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";311;104;101
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;Paraná;"European Union (EU)";MARITIMA;"0917800 - PORTO DE PARANAGUA";311;104;101
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Bahia;"Africa (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";310;36;36
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;"Santa Catarina";Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";306;196;51
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"Espírito Santo";Oceania;MARITIMA;"0817800 - PORTO DE SANTOS";304;72;72
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0440151 - MACEIO";303;24;27
2021;22042910;"Wine in containers larger than 10 liters";Panama;"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";302;123;78
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"Espírito Santo";Oceania;MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";302;64;53
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"Rio de Janeiro";Oceania;MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";301;6;6
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";Bahia;Oceania;MARITIMA;"0517800 - ALF - SALVADOR";295;48;53
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";286;152;267
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";286;152;267
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;Pernambuco;Europe;MARITIMA;"0417902 - IRF - PORTO DE SUAPE";280;23;23
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"São Paulo";Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";279;94;93
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"São Paulo";"European Union (EU)";MARITIMA;"0917800 - PORTO DE PARANAGUA";279;94;93
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"South America";RODOVIARIA;"0147700 - ALF - MUNDO NOVO";269;240;240
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0147700 - ALF - MUNDO NOVO";269;240;240
2021;22042910;"Wine in containers larger than 10 liters";Singapore;Pará;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0217800 - ALF - BELÉM";268;67;82
2021;22042910;"Wine in containers larger than 10 liters";Singapore;Pará;"Asia (minus MIDDLE EAST)";MARITIMA;"0217800 - ALF - BELÉM";268;67;82
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Rio de Janeiro";"Central America and Caribbean";MARITIMA;"0717800 - PORTO DE ITAGUAI";267;97;103
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";259;103;99
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"Minas Gerais";Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";258;24;12
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;Ceará;"European Union (EU)";MARITIMA;"0317900 - ALF - FORTALEZA";253;45;45
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;Ceará;Europe;MARITIMA;"0317900 - ALF - FORTALEZA";253;45;45
2021;22042910;"Wine in containers larger than 10 liters";Panama;Paraná;"Central America and Caribbean";MARITIMA;"0917800 - PORTO DE PARANAGUA";252;198;184
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Pará;"Central America and Caribbean";"VIA NAO DECLARADA";"0210200 - SANTAREM";251;58;58
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Espírito Santo";"Central America and Caribbean";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";248;69;51
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Antigua and Barbuda";"Espírito Santo";"Central America and Caribbean";MARITIMA;"0727600 - PORTO DE VITORIA";248;44;54
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";245;51;51
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717800 - PORTO DE ITAGUAI";245;51;51
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;Paraná;"Central America and Caribbean";MARITIMA;"0917800 - PORTO DE PARANAGUA";244;86;86
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";Maranhão;Europe;MARITIMA;"0317903 - IRF SAO LUIS";239;125;47
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Espírito Santo";"Africa (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";237;61;61
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Isle of Man";Maranhão;Europe;MARITIMA;"0317903 - IRF SAO LUIS";237;18;18
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Isle of Man";Maranhão;"European Union (EU)";MARITIMA;"0317903 - IRF SAO LUIS";237;18;18
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";234;61;61
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";230;26;26
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";230;26;26
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Espírito Santo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0727600 - PORTO DE VITORIA";229;66;45
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0727600 - PORTO DE VITORIA";229;66;45
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Rio de Janeiro";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";220;40;36
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Rio de Janeiro";"Asia (minus MIDDLE EAST)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";220;40;36
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Barbados;Bahia;"Central America and Caribbean";MARITIMA;"0517800 - ALF - SALVADOR";218;84;66
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";Europe;MARITIMA;"0717800 - PORTO DE ITAGUAI";216;50;48
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0717800 - PORTO DE ITAGUAI";216;50;48
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0147800 - ALF - PONTA PORÃ";214;190;114
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"South America";RODOVIARIA;"0147800 - ALF - PONTA PORÃ";214;190;114
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927502 - IRF - IMBITUBA";210;59;105
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";210;27;24
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";210;27;24
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Ireland;Alagoas;Europe;MARITIMA;"0417902 - IRF - PORTO DE SUAPE";208;36;36
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Ireland;Alagoas;"European Union (EU)";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";208;36;36
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0727600 - PORTO DE VITORIA";203;123;97
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Philippines;"Espírito Santo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0727600 - PORTO DE VITORIA";203;123;97
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";203;35;24
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";203;35;24
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";199;45;45
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Rio Grande do Sul";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";199;45;45
2021;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Denmark;"Espírito Santo";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";198;47;32
